x,y,u,v,u0,v0,ZNCC,iteration,convergence,feature,exx,eyy,exy
208,192,-0.44011715,-3.69705558,0,-4,0.99352646,5,0.00040088,0,-0.00062084,0.0024818,0.0005114
210,192,-0.44236308,-3.69512033,0,-4,0.99381697,5,0.00058198,0,-0.00066119,0.00247859,0.00048255
212,192,-0.44352803,-3.69524479,0,-4,0.99390876,5,0.00035069,0,-0.00068615,0.0024781,0.00046255
214,192,-0.44470122,-3.69357657,0,-4,0.99379623,4,0.00089427,0,-0.00069742,0.00247816,0.0004408
216,192,-0.4455691,-3.69187522,0,-4,0.99377656,4,0.00083024,0,-0.00070232,0.00247924,0.0004169
218,192,-0.44493771,-3.6907115,0,-4,0.99385196,5,0.00026674,0,-0.00069827,0.00248573,0.0003944
220,192,-0.44958481,-3.68937945,0,-4,0.99291116,5,0.00025858,0,-0.00069818,0.002493,0.00037193
222,192,-0.4489443,-3.68887949,0,-4,0.9926067,4,0.00083291,0,-0.0006947,0.00249676,0.00035278
224,192,-0.45174819,-3.69070673,0,-4,0.9923023,5,0.00021685,0,-0.00068676,0.00250491,0.00033634
226,192,-0.45256868,-3.68931079,0,-4,0.99240041,4,0.00090194,0,-0.00071119,0.00252177,0.0003188
228,192,-0.45377135,-3.68978548,0,-4,0.99272615,5,0.00045466,0,-0.00070742,0.00254081,0.00029312
30,194,-0.41516027,-3.67369509,0,-3,0.99608123,4,0.00077788,0,-0.00077736,0.0029855,-0.00003852
32,194,-0.41619352,-3.67340994,0,-4,0.99595922,4,0.00033428,0,-0.00079877,0.00299447,-0.00002727
34,194,-0.41956717,-3.67316866,0,-4,0.99580818,4,0.00035224,0,-0.00079703,0.00300551,-0.00000881
36,194,-0.42063764,-3.67477107,0,-4,0.99553996,4,0.00032842,0,-0.00077684,0.0030147,0.00000825
38,194,-0.4228957,-3.67305326,0,-4,0.99545979,4,0.00031786,0,-0.00073666,0.003022,0.00001879
40,194,-0.42407081,-3.67450142,0,-4,0.99518001,4,0.00034674,0,-0.00070697,0.00303208,0.00002572
42,194,-0.42578417,-3.67625546,0,-4,0.9951666,4,0.00021412,0,-0.00069631,0.00304293,0.00002861
44,194,-0.4259716,-3.67757082,0,-4,0.99537623,4,0.0002575,0,-0.00066355,0.00305215,0.00002836
46,194,-0.42877638,-3.67744088,0,-4,0.99546087,4,0.00026817,0,-0.00065019,0.00306168,0.00002115
48,194,-0.43161592,-3.67826462,0,-4,0.99560624,4,0.00038598,0,-0.00063265,0.00307041,0.00001475
50,194,-0.43277723,-3.67762208,0,-4,0.99557179,4,0.0004923,0,-0.00058192,0.00307715,0.00000653
52,194,-0.43379551,-3.67779922,0,-4,0.99564701,4,0.00054057,0,-0.00053619,0.0030842,-0.00000344
54,194,-0.43444571,-3.67787695,0,-4,0.99569768,4,0.00045592,0,-0.00049058,0.00308751,-0.00001243
56,194,-0.43301424,-3.67916417,0,-4,0.99565661,4,0.00058514,0,-0.00045764,0.00309021,-0.00002392
58,194,-0.4359791,-3.67967606,0,-4,0.99571407,4,0.00070413,0,-0.00041438,0.00309116,-0.00002852
60,194,-0.43995306,-3.68117189,0,-4,0.99559224,4,0.00038036,0,-0.00036519,0.00308928,-0.00003686
62,194,-0.43705708,-3.68267727,0,-4,0.99556839,4,0.00069064,0,-0.00030849,0.00308655,-0.00004632
64,194,-0.44045222,-3.68533802,0,-4,0.99580914,4,0.00074189,0,-0.00024661,0.00308223,-0.00006144
66,194,-0.44035378,-3.68556118,0,-4,0.99581975,5,0.00030854,0,-0.00019092,0.0030762,-0.00007882
68,194,-0.43729964,-3.68661356,0,-4,0.99573463,5,0.00025024,0,-0.00014005,0.00307235,-0.00009485
70,194,-0.440447,-3.68870473,0,-4,0.99552351,5,0.00032558,0,-0.00009901,0.00306448,-0.00010474
72,194,-0.43974215,-3.68869138,0,-4,0.99555188,5,0.00047396,0,-0.00005498,0.00305767,-0.00011154
74,194,-0.44205001,-3.68904948,0,-4,0.99571908,4,0.00058227,0,-0.00000218,0.00305354,-0.00011868
76,194,-0.44042277,-3.68977022,0,-4,0.99587631,4,0.00088085,0,0.00005408,0.00305125,-0.00012426
78,194,-0.44022307,-3.68973875,0,-4,0.99587506,4,0.00084623,0,0.000101,0.00305014,-0.00013385
80,194,-0.43901697,-3.69080925,0,-4,0.99592209,4,0.00070193,0,0.00012886,0.00305383,-0.00014318
82,194,-0.43843949,-3.69321966,0,-4,0.99598086,4,0.00083411,0,0.00017481,0.00305934,-0.00015324
84,194,-0.43726814,-3.69568348,0,-4,0.99588579,4,0.00096306,0,0.00020767,0.00306569,-0.00016513
86,194,-0.43667498,-3.69567084,0,-4,0.9959076,4,0.00082236,0,0.00023503,0.00307329,-0.00018005
88,194,-0.43838131,-3.69681787,0,-4,0.99582994,4,0.00090946,0,0.00027982,0.00308122,-0.00019503
90,194,-0.43734837,-3.69795418,0,-4,0.9959681,5,0.00022887,0,0.00031115,0.00309277,-0.00021636
92,194,-0.43531808,-3.69885588,0,-4,0.99611396,5,0.00024729,0,0.00034674,0.00310175,-0.00023796
94,194,-0.43451676,-3.69850016,0,-4,0.99625856,5,0.00027042,0,0.00036457,0.0031103,-0.00026197
96,194,-0.43483371,-3.70011282,0,-4,0.99614912,4,0.00067906,0,0.00039714,0.00312048,-0.00028173
98,194,-0.43421727,-3.70046043,0,-4,0.99589437,4,0.00067743,0,0.00041414,0.00312604,-0.00029596
100,194,-0.43190372,-3.70102429,0,-4,0.99599469,4,0.00037732,0,0.00042363,0.00313588,-0.0003048
102,194,-0.43011084,-3.70128918,0,-4,0.99621147,4,0.00027753,0,0.00043151,0.00314507,-0.00032515
104,194,-0.43037945,-3.70368147,0,-4,0.99638259,4,0.00043513,0,0.00042957,0.00315591,-0.00034593
106,194,-0.42938969,-3.70449758,0,-4,0.99637896,4,0.00045013,0,0.00042913,0.00316423,-0.00036759
108,194,-0.42752123,-3.70606661,0,-4,0.99615639,4,0.00074387,0,0.00040758,0.0031672,-0.00038382
110,194,-0.42478105,-3.70927095,0,-4,0.99587935,4,0.00056459,0,0.00038305,0.00316637,-0.00039073
112,194,-0.42420605,-3.71138573,0,-4,0.99583387,4,0.00049003,0,0.0003525,0.0031586,-0.00039561
114,194,-0.42209652,-3.71218681,0,-4,0.99581295,4,0.00045685,0,0.00030858,0.00314493,-0.00039785
116,194,-0.4233211,-3.71224308,0,-4,0.99590498,4,0.00039865,0,0.00025462,0.00312896,-0.00039923
118,194,-0.42522115,-3.71286011,0,-4,0.9957158,4,0.00040546,0,0.00020912,0.00310924,-0.00039658
120,194,-0.42313311,-3.71739578,0,-4,0.99564523,4,0.00042507,0,0.00017499,0.00308433,-0.00039
122,194,-0.42444825,-3.7173667,0,-4,0.99576247,4,0.00045204,0,0.00014823,0.00305923,-0.00037357
124,194,-0.42235529,-3.72015691,0,-4,0.99570101,4,0.00046425,0,0.00010527,0.00303418,-0.00035349
126,194,-0.42275074,-3.72040176,0,-4,0.99561077,4,0.0005031,0,0.00007205,0.00300677,-0.00032832
128,194,-0.42148992,-3.72080731,0,-4,0.99544442,4,0.00052133,0,0.0000322,0.00298138,-0.00030138
130,194,-0.42180437,-3.72310066,0,-4,0.99545854,4,0.00040096,0,0.0000099,0.00295398,-0.0002748
132,194,-0.42400977,-3.72424912,0,-4,0.99542361,4,0.00040124,0,-0.00000814,0.00292811,-0.00024617
134,194,-0.42390975,-3.72583437,0,-4,0.99524808,4,0.00058847,0,-0.00000462,0.00290077,-0.00021352
136,194,-0.42270374,-3.72584867,0,-4,0.99505389,4,0.00057021,0,-0.00001518,0.0028743,-0.00017934
138,194,-0.4213191,-3.72721267,0,-4,0.99480915,4,0.00029102,0,-0.00002236,0.00285025,-0.00014114
140,194,-0.42018032,-3.72581577,0,-4,0.99486399,4,0.00035789,0,-0.00002924,0.00282993,-0.00011032
142,194,-0.42430571,-3.7258842,0,-4,0.9948349,4,0.00030913,0,-0.00004496,0.00281386,-0.00008234
144,194,-0.42417905,-3.72597766,0,-4,0.99502379,4,0.00073482,0,-0.00005097,0.00280597,-0.00005701
146,194,-0.42606226,-3.7263,0,-4,0.99471265,4,0.00050287,0,-0.00006745,0.00280379,-0.0000247
148,194,-0.4244656,-3.72530985,0,-4,0.99461746,4,0.00078666,0,-0.00008415,0.00280518,0.0000125
150,194,-0.42512363,-3.72545671,0,-4,0.99434233,4,0.00073052,0,-0.00010404,0.00280908,0.00004937
152,194,-0.42260092,-3.72547674,0,-4,0.99430501,5,0.00019431,0,-0.0001446,0.00281527,0.0000863
154,194,-0.42376873,-3.72443151,0,-4,0.99459535,4,0.00051224,0,-0.00018011,0.00282148,0.00011949
156,194,-0.42192695,-3.72546911,0,-4,0.99481124,4,0.00053825,0,-0.00020694,0.00282742,0.00015722
158,194,-0.42352009,-3.72447348,0,-4,0.99488795,4,0.00046639,0,-0.0002044,0.00282864,0.00018806
160,194,-0.4255262,-3.7242825,0,-4,0.99498957,4,0.0005153,0,-0.00019814,0.00282648,0.00023031
162,194,-0.42520991,-3.72302198,0,-4,0.99508744,4,0.0004425,0,-0.00019789,0.0028243,0.00026645
164,194,-0.42815349,-3.72112608,0,-4,0.99499887,4,0.00056093,0,-0.00019545,0.00282315,0.00029586
166,194,-0.42896998,-3.72009897,0,-4,0.99505275,4,0.00063118,0,-0.00021316,0.00281927,0.0003211
168,194,-0.4293682,-3.72051525,0,-4,0.99513417,4,0.00084596,0,-0.00021862,0.00281431,0.00034843
170,194,-0.43224892,-3.72012019,0,-4,0.99526554,4,0.00044322,0,-0.00022033,0.00280594,0.00037817
172,194,-0.43284369,-3.71921349,0,-4,0.99527401,4,0.00076443,0,-0.00020007,0.00279866,0.00040194
174,194,-0.43381685,-3.71781254,0,-4,0.99513942,4,0.00075527,0,-0.00017821,0.00278589,0.00043087
176,194,-0.42907262,-3.71921325,0,-4,0.99501872,5,0.00020083,0,-0.00013792,0.00277122,0.00045567
178,194,-0.43090817,-3.71539283,0,-4,0.99494725,4,0.00056065,0,-0.00010677,0.002755,0.00047372
180,194,-0.42958534,-3.71471047,0,-4,0.99503255,4,0.00046339,0,-0.0000836,0.00274139,0.00049378
182,194,-0.42988303,-3.71587133,0,-4,0.99513227,4,0.00054563,0,-0.00007593,0.00272315,0.00050988
184,194,-0.43259919,-3.71413398,0,-4,0.99485034,4,0.00035544,0,-0.00008344,0.00270385,0.00052868
186,194,-0.43245021,-3.71262121,0,-4,0.99487007,4,0.00035819,0,-0.00010711,0.00268572,0.00054667
188,194,-0.43282759,-3.70894504,0,-4,0.99475443,4,0.00048593,0,-0.00014823,0.00266679,0.00055884
190,194,-0.43231982,-3.70860648,0,-4,0.99461359,4,0.0005738,0,-0.00020184,0.00264667,0.00056513
192,194,-0.43066543,-3.70616698,0,-4,0.99454355,4,0.00036202,0,-0.00026191,0.00262478,0.00056987
194,194,-0.43006185,-3.7041111,0,-4,0.99437678,4,0.00042276,0,-0.00031934,0.00260561,0.00057143
196,194,-0.43008441,-3.70376658,0,-4,0.99426275,4,0.00049586,0,-0.00036581,0.00258365,0.00056586
198,194,-0.4301447,-3.70050669,0,-4,0.99391025,4,0.00051543,0,-0.00040857,0.0025599,0.00056452
200,194,-0.43155822,-3.69930077,0,-4,0.99383557,4,0.00051245,0,-0.00044066,0.00253511,0.00055592
202,194,-0.43281758,-3.6974206,0,-4,0.99363327,4,0.00056114,0,-0.00048871,0.00251362,0.00054318
204,194,-0.4345077,-3.69470668,0,-4,0.99359351,4,0.00043554,0,-0.00053765,0.00249258,0.00052979
206,194,-0.43801409,-3.69366217,0,-4,0.9934178,4,0.00068721,0,-0.00059454,0.00247324,0.00050801
208,194,-0.43744445,-3.69193244,0,-4,0.99342883,5,0.00027033,0,-0.00063523,0.0024589,0.00049059
210,194,-0.43923694,-3.68987322,0,-4,0.99375743,5,0.00046779,0,-0.00067323,0.00244884,0.00046622
212,194,-0.44022486,-3.69093108,0,-4,0.99368477,5,0.00024847,0,-0.00069446,0.00244363,0.00044906
214,194,-0.44308287,-3.69044018,0,-4,0.99359566,4,0.0006338,0,-0.00070313,0.00243946,0.00043082
216,194,-0.44370407,-3.68901324,0,-4,0.99355638,4,0.00063828,0,-0.00071027,0.00243786,0.00041157
218,194,-0.44326574,-3.68802428,0,-4,0.99357158,5,0.00024665,0,-0.00070786,0.00244204,0.00039447
220,194,-0.44861653,-3.68636107,0,-4,0.99241626,5,0.00023317,0,-0.00070714,0.00244388,0.00037556
222,194,-0.44872367,-3.68579817,0,-4,0.99208784,4,0.00079225,0,-0.00070133,0.00244437,0.00036132
224,194,-0.45211977,-3.68709731,0,-4,0.99205959,5,0.00025357,0,-0.00069551,0.00244888,0.000351
226,194,-0.45196366,-3.6857264,0,-4,0.99212426,4,0.00079064,0,-0.00072557,0.00246094,0.00034102
228,194,-0.45316023,-3.68642735,0,-4,0.99245393,5,0.00034023,0,-0.00072032,0.00247688,0.00032108
30,196,-0.41581309,-3.66932297,0,-4,0.99616128,4,0.00036915,0,-0.00077153,0.00297895,-0.00003373
32,196,-0.41715196,-3.66823673,0,-4,0.99600112,4,0.00033146,0,-0.00079153,0.00298965,-0.00002057
34,196,-0.41994256,-3.668854,0,-4,0.99575323,4,0.00029602,0,-0.00078742,0.00300218,-0.00000107
36,196,-0.42061374,-3.67113423,0,-4,0.9954043,4,0.00022988,0,-0.00076575,0.00301304,0.0000176
38,196,-0.42284611,-3.67000532,0,-4,0.99527138,4,0.00028648,0,-0.00072501,0.00302261,0.00002876
40,196,-0.42424801,-3.6718502,0,-4,0.99491721,4,0.00033129,0,-0.00069802,0.00303453,0.00003645
42,196,-0.42524022,-3.6732173,0,-4,0.99483794,4,0.00025884,0,-0.00068815,0.00304583,0.00003941
44,196,-0.42519546,-3.67414999,0,-4,0.99509609,4,0.0002789,0,-0.00065959,0.00305524,0.00003877
46,196,-0.42887822,-3.67413259,0,-4,0.9951672,4,0.00019512,0,-0.00064776,0.00306439,0.00003016
48,196,-0.4311201,-3.67418146,0,-4,0.9953422,4,0.00036256,0,-0.00062985,0.00307209,0.00002385
50,196,-0.43239182,-3.67288733,0,-4,0.99534047,4,0.00048953,0,-0.00058076,0.00307999,0.00001581
52,196,-0.43247801,-3.67323685,0,-4,0.99536699,4,0.00052979,0,-0.00053747,0.00308931,0.00000638
54,196,-0.43273228,-3.67303181,0,-4,0.99539036,4,0.00035044,0,-0.00049309,0.00309615,-0.00000433
56,196,-0.43159515,-3.67332315,0,-4,0.99534041,4,0.00043404,0,-0.00046074,0.00310083,-0.00001562
58,196,-0.43439043,-3.6736064,0,-4,0.99537593,4,0.00056086,0,-0.00041952,0.00310382,-0.00001992
60,196,-0.43815669,-3.67487812,0,-4,0.99523818,4,0.00045454,0,-0.0003727,0.00310365,-0.00002793
62,196,-0.43479908,-3.67623329,0,-4,0.99522579,4,0.00077335,0,-0.00031629,0.00310191,-0.00003765
64,196,-0.43894181,-3.67855406,0,-4,0.9954707,4,0.00065444,0,-0.00025237,0.00309973,-0.00005358
66,196,-0.43934351,-3.67871165,0,-4,0.99552947,5,0.00025581,0,-0.00019832,0.00309498,-0.00007047
68,196,-0.4355244,-3.67867231,0,-4,0.99550384,4,0.00090364,0,-0.00014881,0.00309375,-0.00008621
70,196,-0.43905696,-3.68090129,0,-4,0.99530143,5,0.00020123,0,-0.00010889,0.00308734,-0.00009559
72,196,-0.43803868,-3.68062544,0,-4,0.99530947,5,0.00031987,0,-0.00006495,0.00308059,-0.00010267
74,196,-0.44067147,-3.6815865,0,-4,0.99552131,4,0.00033335,0,-0.00001398,0.00307587,-0.00010887
76,196,-0.43909264,-3.68222523,0,-4,0.99568689,4,0.00066434,0,0.00004234,0.00307174,-0.00011407
78,196,-0.4389022,-3.68239117,0,-4,0.99569291,4,0.00083575,0,0.00008809,0.00306847,-0.0001225
80,196,-0.43732339,-3.68336201,0,-4,0.99580038,4,0.00056509,0,0.00011743,0.00307063,-0.00013079
82,196,-0.43706471,-3.68606734,0,-4,0.99586958,4,0.00078488,0,0.00016225,0.00307459,-0.00013952
84,196,-0.43605652,-3.68837833,0,-4,0.99589157,4,0.00092358,0,0.00019382,0.0030785,-0.00015097
86,196,-0.43586308,-3.68912864,0,-4,0.9959237,4,0.0009177,0,0.0002203,0.00308447,-0.00016573
88,196,-0.43810141,-3.69100213,0,-4,0.99583954,4,0.00096582,0,0.00026529,0.00309156,-0.00017981
90,196,-0.43738693,-3.69274139,0,-4,0.99596024,5,0.00028606,0,0.00029631,0.00310103,-0.00020075
92,196,-0.43572277,-3.69353843,0,-4,0.99614543,5,0.00026852,0,0.00033062,0.00310798,-0.00022323
94,196,-0.43515825,-3.69301558,0,-4,0.99628282,5,0.0002945,0,0.0003479,0.00311613,-0.00024796
96,196,-0.43627754,-3.69525647,0,-4,0.99619722,4,0.00079282,0,0.00037888,0.00312745,-0.00026692
98,196,-0.43521407,-3.6954751,0,-4,0.99595886,4,0.00072907,0,0.00039464,0.0031352,-0.00028062
100,196,-0.43349507,-3.69583249,0,-4,0.99605078,4,0.00047284,0,0.00040495,0.00314631,-0.00028994
102,196,-0.43251798,-3.69666982,0,-4,0.99628615,4,0.00035486,0,0.00041525,0.00315464,-0.00030979
104,196,-0.43250614,-3.69899035,0,-4,0.99647212,4,0.00047982,0,0.00041145,0.00316581,-0.00033085
106,196,-0.43154961,-3.69942832,0,-4,0.99654198,4,0.00059224,0,0.00041129,0.0031762,-0.00035395
108,196,-0.42955184,-3.70092344,0,-4,0.99638987,4,0.00081885,0,0.00039099,0.00318292,-0.00037224
110,196,-0.4278639,-3.70426726,0,-4,0.99620694,4,0.00061919,0,0.00036853,0.00318717,-0.00038261
112,196,-0.42803302,-3.70647597,0,-4,0.99617052,4,0.00054782,0,0.00034074,0.00318446,-0.00039233
114,196,-0.42628157,-3.70674491,0,-4,0.99610806,4,0.00055123,0,0.00029739,0.00317554,-0.00039839
116,196,-0.42807114,-3.7066195,0,-4,0.99611914,4,0.00051654,0,0.00024512,0.00316256,-0.0004021
118,196,-0.4296031,-3.70728898,0,-4,0.99591458,4,0.00043597,0,0.00020115,0.00314529,-0.00040276
120,196,-0.42683983,-3.710675,0,-4,0.99584973,4,0.00047493,0,0.00016924,0.00312419,-0.00039979
122,196,-0.42798215,-3.71112204,0,-4,0.99596262,4,0.00051586,0,0.00014279,0.00310399,-0.00038672
124,196,-0.4254148,-3.71383643,0,-4,0.99586409,4,0.00051177,0,0.0001027,0.00308439,-0.00036941
126,196,-0.42552549,-3.7147131,0,-4,0.99578267,4,0.00058996,0,0.00007228,0.00306044,-0.00034677
128,196,-0.42419642,-3.71560645,0,-4,0.99561244,4,0.00065535,0,0.00003664,0.00303662,-0.00032166
130,196,-0.42412537,-3.71708393,0,-4,0.99564129,4,0.00047873,0,0.00001746,0.00300875,-0.00029789
132,196,-0.42683595,-3.71883321,0,-4,0.99556369,4,0.00047057,0,-0.00000043,0.0029829,-0.00027127
134,196,-0.42606103,-3.72055697,0,-4,0.99537927,4,0.00055136,0,0.00000406,0.00295466,-0.00024085
136,196,-0.42502594,-3.72100925,0,-4,0.99518895,4,0.00059066,0,-0.00000611,0.00292746,-0.00020757
138,196,-0.42356041,-3.72200251,0,-4,0.99488342,4,0.00036238,0,-0.00001249,0.00290156,-0.00017155
140,196,-0.42309335,-3.72074556,0,-4,0.99481291,4,0.00039653,0,-0.00001892,0.00287964,-0.00014005
142,196,-0.42548892,-3.72070551,0,-4,0.99462467,4,0.00047328,0,-0.00003358,0.0028591,-0.0001104
144,196,-0.4244495,-3.72096014,0,-4,0.99473906,4,0.00082466,0,-0.00003689,0.00284504,-0.00008208
146,196,-0.42587203,-3.7214694,0,-4,0.99457079,4,0.00054443,0,-0.00004959,0.00283803,-0.00004885
148,196,-0.42429161,-3.72101927,0,-4,0.99448091,4,0.00070196,0,-0.00006356,0.00283349,-0.00000976
150,196,-0.42475721,-3.72117043,0,-4,0.99427688,4,0.00058597,0,-0.0000795,0.00283267,0.00002915
152,196,-0.42226586,-3.7218678,0,-4,0.99432361,4,0.00096391,0,-0.00011603,0.00283387,0.00006751
154,196,-0.4235895,-3.72064281,0,-4,0.99458683,4,0.00040037,0,-0.00015045,0.00283485,0.00010201
156,196,-0.4219093,-3.72130394,0,-4,0.99478096,4,0.00048139,0,-0.00017786,0.00283588,0.00014054
158,196,-0.42358056,-3.71987557,0,-4,0.99482334,4,0.00040238,0,-0.0001751,0.00283337,0.00017162
160,196,-0.42578164,-3.71960878,0,-4,0.99495083,4,0.00049756,0,-0.00017188,0.00282931,0.00021442
162,196,-0.42562959,-3.71814394,0,-4,0.9950273,4,0.0004588,0,-0.0001714,0.00282464,0.00025162
164,196,-0.42800012,-3.71701264,0,-4,0.99493432,4,0.00057438,0,-0.00016881,0.00282237,0.00028189
166,196,-0.42921928,-3.71463656,0,-4,0.99502397,4,0.00061835,0,-0.0001868,0.00281778,0.00030774
168,196,-0.42959356,-3.71472764,0,-4,0.99506164,4,0.0006323,0,-0.00019236,0.00281168,0.000336
170,196,-0.4319829,-3.7137115,0,-4,0.99517173,4,0.00036938,0,-0.00019471,0.0028019,0.00036749
172,196,-0.4327077,-3.71278262,0,-4,0.99516678,4,0.00075521,0,-0.00017486,0.00279469,0.00039192
174,196,-0.43312538,-3.71092844,0,-4,0.99509639,4,0.00078198,0,-0.00015445,0.00278383,0.00041984
176,196,-0.42866105,-3.7116549,0,-4,0.99495202,4,0.00095849,0,-0.00011926,0.00277183,0.00044321
178,196,-0.43110323,-3.7081275,0,-4,0.9947446,4,0.00056417,0,-0.00009483,0.00275813,0.00046053
180,196,-0.42986661,-3.70842123,0,-4,0.99483925,4,0.00046434,0,-0.00007652,0.00274687,0.00047905
182,196,-0.43047971,-3.70951915,0,-4,0.99496472,4,0.00056509,0,-0.00007109,0.00273161,0.00049292
184,196,-0.4335545,-3.70763302,0,-4,0.99471092,4,0.00042697,0,-0.00008094,0.00271406,0.00050933
186,196,-0.43358368,-3.70628428,0,-4,0.99483609,4,0.00047721,0,-0.00011006,0.00269706,0.00052516
188,196,-0.43318143,-3.70195889,0,-4,0.99474728,4,0.00056784,0,-0.00015425,0.00267786,0.00053509
190,196,-0.4327291,-3.70156097,0,-4,0.99464959,4,0.00073951,0,-0.00020867,0.00265888,0.00053869
192,196,-0.43112725,-3.69981909,0,-4,0.99465239,4,0.00054614,0,-0.00026946,0.00263536,0.00054265
194,196,-0.42963082,-3.69842434,0,-4,0.99440801,4,0.00057639,0,-0.0003264,0.00261471,0.00054317
196,196,-0.43017673,-3.69812894,0,-4,0.99423879,4,0.00063914,0,-0.00037346,0.0025913,0.00053665
198,196,-0.42931929,-3.69517159,0,-4,0.993985,4,0.00050404,0,-0.00041462,0.00256577,0.00053443
200,196,-0.43082088,-3.69382977,0,-4,0.99389857,4,0.00057663,0,-0.00044764,0.0025388,0.00052629
202,196,-0.43187341,-3.6923635,0,-4,0.99371314,4,0.00057766,0,-0.00049352,0.00251415,0.00051411
204,196,-0.43391186,-3.68974876,0,-4,0.99371159,4,0.00045917,0,-0.00054421,0.00248857,0.0005014
206,196,-0.43664101,-3.6886301,0,-4,0.99345529,4,0.00069792,0,-0.00060421,0.00246362,0.00048264
208,196,-0.43607262,-3.68768167,0,-4,0.99346,5,0.00023935,0,-0.00064569,0.00244387,0.00046888
210,196,-0.4379403,-3.6860826,0,-4,0.9938463,5,0.0004071,0,-0.00068085,0.00242897,0.00044907
212,196,-0.43904856,-3.68624091,0,-4,0.99376976,4,0.00058888,0,-0.00069927,0.00241926,0.0004346
214,196,-0.44265085,-3.6854713,0,-4,0.99373603,4,0.00045273,0,-0.0007074,0.00241264,0.00042078
216,196,-0.44224429,-3.68386817,0,-4,0.9937647,4,0.00050478,0,-0.00071652,0.00240712,0.00040404
218,196,-0.4420628,-3.68270135,0,-4,0.99379593,4,0.00081806,0,-0.0007161,0.00240736,0.00038977
220,196,-0.44696522,-3.68121457,0,-4,0.99266386,4,0.0008007,0,-0.00071455,0.00240686,0.00037735
222,196,-0.44727618,-3.68017507,0,-4,0.99235433,4,0.00090172,0,-0.00070778,0.00240493,0.0003667
224,196,-0.45020676,-3.68095922,0,-4,0.99232405,5,0.00019902,0,-0.00070574,0.00240699,0.0003611
226,196,-0.45038143,-3.67963362,0,-4,0.99227816,4,0.00097784,0,-0.00074026,0.00241742,0.00035587
228,196,-0.45188564,-3.68025208,0,-4,0.99278283,5,0.00023614,0,-0.0007358,0.00242935,0.00034092
30,198,-0.41689783,-3.66190767,0,-4,0.99614698,4,0.00032327,0,-0.00076988,0.00297193,-0.00002382
32,198,-0.41846091,-3.66061091,0,-4,0.99593043,4,0.00034856,0,-0.00078836,0.00298078,-0.00000994
34,198,-0.42121917,-3.6619401,0,-4,0.99564511,4,0.00029579,0,-0.00078019,0.0029935,0.00000974
36,198,-0.42216554,-3.66423512,0,-4,0.99531972,4,0.00021272,0,-0.00075782,0.00300505,0.00002899
38,198,-0.42422912,-3.6634109,0,-4,0.99518299,4,0.00029877,0,-0.00071582,0.00301369,0.00004018
40,198,-0.42486888,-3.66519332,0,-4,0.99483371,4,0.00036436,0,-0.00068813,0.00302432,0.00004596
42,198,-0.42514765,-3.66579103,0,-4,0.99469101,4,0.00023654,0,-0.00068031,0.00303454,0.00004766
44,198,-0.42506483,-3.66598105,0,-4,0.99498862,4,0.00028459,0,-0.00065425,0.00304286,0.00004616
46,198,-0.42899913,-3.6663065,0,-4,0.99500865,4,0.00023142,0,-0.00064229,0.00305148,0.00003737
48,198,-0.43122247,-3.66600299,0,-4,0.99520284,4,0.00037868,0,-0.0006229,0.0030613,0.00003205
50,198,-0.43178678,-3.66502023,0,-4,0.99535006,4,0.00062077,0,-0.0005766,0.00307171,0.00002569
52,198,-0.43241438,-3.66513419,0,-4,0.99546814,4,0.00044831,0,-0.00053669,0.00308338,0.00001728
54,198,-0.43215653,-3.66529226,0,-4,0.99548328,4,0.00053259,0,-0.00049468,0.00309316,0.00000554
56,198,-0.43148899,-3.66652346,0,-4,0.99539065,4,0.00080223,0,-0.00046364,0.00310145,-0.00000612
58,198,-0.43336689,-3.6670742,0,-4,0.99538803,4,0.0008928,0,-0.00042435,0.00310741,-0.000011
60,198,-0.43761134,-3.66840506,0,-4,0.99521333,4,0.00085742,0,-0.00038011,0.00311002,-0.00001944
62,198,-0.43426767,-3.66977787,0,-4,0.99521792,5,0.00018475,0,-0.00032439,0.00311081,-0.00003052
64,198,-0.43908089,-3.6718812,0,-4,0.99548906,4,0.00094338,0,-0.00025774,0.00311195,-0.0000465
66,198,-0.43928799,-3.67265821,0,-4,0.99558061,5,0.00032523,0,-0.0002062,0.00311094,-0.00006344
68,198,-0.4361321,-3.67250705,0,-4,0.99556291,5,0.00021549,0,-0.00015726,0.00311163,-0.00007809
70,198,-0.43883845,-3.67423391,0,-4,0.99535531,5,0.00021958,0,-0.00011747,0.00310828,-0.00008813
72,198,-0.43817601,-3.67426896,0,-4,0.99530774,5,0.00029265,0,-0.00007415,0.00310508,-0.00009581
74,198,-0.44068712,-3.67514968,0,-4,0.99551862,4,0.00045392,0,-0.00002447,0.00310254,-0.00010228
76,198,-0.43893659,-3.6758945,0,-4,0.99568802,4,0.00077594,0,0.00003139,0.00309902,-0.0001075
78,198,-0.43878275,-3.67638874,0,-4,0.99570668,4,0.00078847,0,0.00007612,0.00309666,-0.000114
80,198,-0.4370158,-3.67804742,0,-4,0.99579406,4,0.00047435,0,0.00010486,0.00309741,-0.00012066
82,198,-0.43613091,-3.6805985,0,-4,0.99578035,4,0.00067627,0,0.00014826,0.00309937,-0.00012825
84,198,-0.43642262,-3.68206429,0,-4,0.99573427,4,0.00069633,0,0.00017906,0.00310074,-0.00013963
