x,y,u,ux,uy,v,vx,vy
62,510,-0.20469914,-0.00072372,-0.00247766,-2.66438651,0.00164459,0.00428033
64,510,-0.20741095,-0.00085396,-0.00267034,-2.6606195,0.00187374,0.00433123
66,510,-0.20868737,-0.00083953,-0.00274885,-2.65781546,0.00215384,0.00459623
68,510,-0.21018273,-0.00081313,-0.00280876,-2.65206981,0.00239149,0.00458539
70,510,-0.2137695,-0.00071532,-0.00294588,-2.64765668,0.00244375,0.0046612
72,510,-0.21376912,-0.00109005,-0.00299167,-2.64249396,0.00247548,0.00470459
74,510,-0.21627219,-0.00120604,-0.00324703,-2.63753581,0.00275977,0.00466931
76,510,-0.21956502,-0.00116444,-0.00328749,-2.63225818,0.00327632,0.00464392
78,510,-0.2216554,-0.00100034,-0.00347474,-2.62477946,0.00357165,0.00457287
80,510,-0.22304276,-0.00077844,-0.00361455,-2.6167419,0.00387804,0.00442874
82,510,-0.22468165,-0.00125867,-0.00380603,-2.60744286,0.00441808,0.00444233
84,510,-0.22670892,-0.00082964,-0.00396168,-2.59644151,0.00494693,0.00452089
86,510,-0.22566786,-0.00043845,-0.0039012,-2.58623528,0.00535049,0.00456643
88,510,-0.22726768,-0.00043893,-0.00405789,-2.57539439,0.00544885,0.00458038
90,510,-0.22728945,-0.00032222,-0.00399245,-2.56358409,0.0057581,0.0045141
92,510,-0.22760668,-0.00012362,-0.00417466,-2.553056,0.00595064,0.00442326
94,510,-0.22724117,0.00006557,-0.0042476,-2.5399828,0.0064294,0.00427961
96,510,-0.22654821,0.00035858,-0.00443438,-2.52761459,0.00647373,0.0042578
98,510,-0.22774789,0.00016475,-0.0044854,-2.51278591,0.00719307,0.0039525
100,510,-0.22754809,0.00002313,-0.00448704,-2.50052142,0.00718792,0.0040158
102,510,-0.22459181,0.00048757,-0.00497129,-2.4840982,0.00775157,0.00365555
104,510,-0.22361878,0.00027943,-0.00513758,-2.46958518,0.00736857,0.00349152
106,510,-0.22546916,-0.00014758,-0.004917,-2.46101499,0.00629949,0.00378942
108,510,-0.22216855,0.00027335,-0.00566732,-2.4511652,0.0055854,0.00409269
110,510,-0.21844308,0.00038099,-0.00608001,-2.43134832,0.00583684,0.00328898
112,510,-0.21513943,0.00007117,-0.00653571,-2.4198091,0.00545776,0.00324667
114,510,-0.22367892,-0.00034696,-0.00563812,-2.41265321,0.00460505,0.00371301
116,510,-0.23393512,-0.00153995,-0.0052024,-2.41816258,0.00373465,0.00449181
118,510,-0.23010643,-0.00087893,-0.00576032,-2.40806437,0.00398906,0.00428605
120,510,-0.19917195,-0.00017393,-0.00839999,-2.39294219,0.00368586,0.00378346
122,510,-0.22125371,-0.00140643,-0.0068222,-2.39260507,0.00346212,0.00397408
124,510,-0.23939833,-0.00128555,-0.00580657,-2.4362371,0.00229195,0.00823355
126,510,-0.24030381,-0.00212216,-0.00624924,-2.41160798,0.00149578,0.00681162
128,510,-0.23197109,-0.00153565,-0.00717829,-2.42775607,0.00052659,0.00792623
130,510,-0.24831732,-0.00208247,-0.00605756,-2.42280698,0.00065967,0.00785625
132,510,-2.04712725,0.1146419,0.41389403,-13.27541924,-0.24336502,0.9107163
134,510,3.33029771,0.05151761,0.04785286,-13.06017876,-0.22387728,0.89903784
136,510,-0.2673111,-0.13884568,0.17375061,-14.88621998,-0.17538011,1.02868271
138,510,-0.91535401,0.05374312,0.33495492,-17.23045349,-0.18995902,1.1282804
140,510,-0.4758122,-0.00401807,0.00598103,-2.82689881,-0.0008639,0.03677881
142,510,-0.33427066,-0.00145978,-0.00349297,-3.29538274,-0.00158455,0.07061434
144,510,-0.11505726,0.00018466,-0.01875855,-3.60574627,0.00008655,0.09154248
146,510,-0.32078263,-0.00282001,-0.00494915,-2.94587231,0.00037805,0.04356277
148,510,-0.39799723,-0.00163758,-0.00075733,-2.81170678,0.00115157,0.03415835
150,510,-0.34623945,-0.00352317,-0.00444561,-2.66048074,0.00053979,0.02363741
152,510,-0.3178446,-0.00397384,-0.00695832,-2.45217276,-0.00135799,0.00905824
154,510,-0.33189112,-0.00485408,-0.00659005,-2.32363892,-0.00312168,0.00008225
156,510,-0.36902681,-0.00456083,-0.00467078,-2.32325935,-0.00341231,0.00002277
158,510,-0.38455346,-0.00464523,-0.00392663,-2.36847401,-0.00362764,0.00285327
160,510,-0.41568518,-0.00410783,-0.0025609,-2.35551667,-0.00443922,0.0014931
162,510,-0.45992917,-0.00299287,0.00026871,-2.38452864,-0.00459369,0.0031898
164,510,-0.44847962,-0.00271946,-0.00105002,-2.37476683,-0.00522289,0.00165319
166,510,-0.45751911,-0.00252122,-0.00083521,-2.36249566,-0.00603955,-0.00002533
168,510,-0.51227331,-0.00176489,0.00309117,-2.36425233,-0.00630286,-0.00071633
170,510,-0.53169268,-0.00168133,0.00454427,-2.38572049,-0.00650524,0.00011909
172,510,-0.53116757,-0.00149268,0.00410749,-2.40430832,-0.006584,0.00046873
174,510,-0.53128105,-0.00135046,0.0041352,-2.4339354,-0.0067492,0.00186968
176,510,-0.53473645,-0.00157428,0.00387728,-2.44648886,-0.00733749,0.0019331
178,510,-0.53205776,-0.00123018,0.00341027,-2.46559405,-0.00777538,0.00249243
180,510,-0.53834927,-0.00028956,0.0040582,-2.48116422,-0.00768141,0.00262988
182,510,-0.53975099,-0.00010198,0.00402123,-2.49671721,-0.00772926,0.00274563
184,510,-0.54096323,0.00004506,0.00417332,-2.51089811,-0.00777858,0.00280726
186,510,-0.54072249,-0.00059921,0.00393816,-2.52645254,-0.00812684,0.00276113
188,510,-0.54305774,-0.00042045,0.00394306,-2.54212618,-0.00772598,0.00304043
190,510,-0.54606342,-0.00123292,0.0037365,-2.55839992,-0.00734125,0.00320244
192,510,-0.54415202,-0.00105333,0.00357856,-2.57578254,-0.00695531,0.00348473
194,510,-0.54896951,-0.00080574,0.00363294,-2.58843589,-0.00703988,0.00348246
196,510,-0.54933208,-0.00100362,0.00375209,-2.60159755,-0.00688825,0.00348473
198,510,-0.55235457,-0.0009253,0.00368553,-2.61449671,-0.00636938,0.00357413
200,510,-0.55517501,-0.00149411,0.00348592,-2.626194,-0.00584038,0.00383425
202,510,-0.55848473,-0.00145614,0.00346371,-2.63876677,-0.00547853,0.00371277
204,510,-0.55891687,-0.00142127,0.00345967,-2.64749813,-0.00537066,0.0038532
206,510,-0.56229866,-0.00161296,0.00344745,-2.65946484,-0.00480831,0.003631
208,510,-0.56385916,-0.00213492,0.00353306,-2.66687942,-0.00403383,0.00357938
210,510,-0.56766003,-0.00192201,0.00337223,-2.67397046,-0.00373275,0.00359511
212,510,-0.5696615,-0.00169283,0.00341557,-2.68322992,-0.00315323,0.00362706
214,510,-0.57676476,-0.00144541,0.00370669,-2.68846679,-0.00276521,0.00345886
216,510,-0.57844937,-0.00112724,0.00346908,-2.69582582,-0.00266306,0.00355411
218,510,-0.57867873,-0.00122303,0.00335166,-2.70029688,-0.00238216,0.0035404
220,510,-0.58060575,-0.00142652,0.0033812,-2.70383525,-0.00237258,0.00351691
222,510,-0.58518845,-0.00131923,0.00330592,-2.70985627,-0.00167098,0.00368226
224,510,-0.58370519,-0.00153196,0.00294329,-2.71183205,-0.00152563,0.0036217
226,510,-0.58824968,-0.00071919,0.00290726,-2.71410656,-0.00100504,0.00333416
228,510,-0.59165949,-0.00041389,0.00302258,-2.71672368,-0.00110655,0.00341105
30,512,-0.18681316,-0.00017875,-0.00216463,-2.67938209,0.00021435,0.00370514
32,512,-0.18740319,0.00002778,-0.00227126,-2.67940235,0.00032747,0.00375664
34,512,-0.18990056,0.00006926,-0.002199,-2.67991948,0.00023946,0.00363457
36,512,-0.1890367,0.00017142,-0.00225865,-2.67982006,0.00043694,0.00375378
38,512,-0.19043516,-0.00034302,-0.00212843,-2.67993069,0.00053437,0.00373721
40,512,-0.19106545,-0.00049335,-0.00229973,-2.67830729,0.00039407,0.00382614
42,512,-0.19295478,-0.00062567,-0.00228052,-2.67689061,0.00046447,0.0037986
44,512,-0.19355443,-0.00067765,-0.00224856,-2.67374635,0.00070165,0.0039438
46,512,-0.19585209,-0.00084931,-0.00230398,-2.67295837,0.00056991,0.00399017
48,512,-0.19729863,-0.00095689,-0.00229619,-2.67081237,0.00051072,0.00422382
50,512,-0.19833884,-0.00119442,-0.00233107,-2.66984129,0.00036363,0.00430298
52,512,-0.20074295,-0.00109291,-0.00232227,-2.66893077,0.00058629,0.00435483
54,512,-0.20184557,-0.00110424,-0.00228441,-2.66886306,0.00065413,0.004318
56,512,-0.2031036,-0.00117135,-0.00229111,-2.66781616,0.00047976,0.00433421
58,512,-0.20699002,-0.00124383,-0.00241456,-2.66366172,0.00110232,0.00433481
60,512,-0.20980053,-0.00104344,-0.00235199,-2.66105247,0.00146629,0.00443745
62,512,-0.20978318,-0.0008145,-0.00246384,-2.6578567,0.00171724,0.00433254
64,512,-0.21299227,-0.00092894,-0.00262826,-2.65390515,0.00199328,0.00438941
66,512,-0.21420102,-0.00087535,-0.00273267,-2.64991069,0.00226463,0.00450921
68,512,-0.21569444,-0.00081754,-0.00282222,-2.64430618,0.00250839,0.00447941
70,512,-0.21964662,-0.00073409,-0.00293049,-2.63979292,0.00252289,0.00473464
72,512,-0.21970737,-0.00108641,-0.00291677,-2.63468647,0.00254198,0.00482106
74,512,-0.22288312,-0.00131685,-0.00327556,-2.6293695,0.00278022,0.0048213
76,512,-0.22641817,-0.00133467,-0.00331897,-2.62419772,0.00337696,0.00480092
78,512,-0.22806531,-0.00112581,-0.00344468,-2.61647105,0.00368184,0.0047431
80,512,-0.22943671,-0.00083268,-0.00358724,-2.60834813,0.00397939,0.00462461
82,512,-0.23152487,-0.00130689,-0.00379766,-2.59854174,0.0044973,0.00460327
84,512,-0.23364802,-0.00084984,-0.00402776,-2.58778095,0.0049851,0.00453401
86,512,-0.23286562,-0.00047344,-0.00404514,-2.57785964,0.00541231,0.00456071
88,512,-0.23460446,-0.00049955,-0.00418842,-2.5671103,0.00537461,0.0046674
90,512,-0.2350527,-0.00034434,-0.00409104,-2.55550408,0.00562389,0.00460327
92,512,-0.23529257,-0.00022572,-0.00429027,-2.54516578,0.00580147,0.00457704
94,512,-0.23464388,-0.00001651,-0.00431769,-2.53219891,0.00622189,0.00437796
96,512,-0.23426078,0.00025296,-0.00453461,-2.5199585,0.00631915,0.00423884
98,512,-0.2356665,0.00001633,-0.00462784,-2.50667715,0.00699962,0.00409687
100,512,-0.2361273,-0.00023657,-0.0045431,-2.49417281,0.0069842,0.00418293
102,512,-0.23391326,0.00033498,-0.00500841,-2.47865391,0.00750608,0.00388622
104,512,-0.23332715,0.00012159,-0.00515894,-2.46474481,0.00707345,0.0037086
106,512,-0.23557827,-0.00051063,-0.00501343,-2.45674205,0.00586007,0.0037936
108,512,-0.23417637,-0.00021702,-0.00553865,-2.44544744,0.00541265,0.0040046
110,512,-0.2343929,-0.00038993,-0.00583719,-2.42862892,0.00566065,0.0032208
112,512,-0.22939588,-0.00029069,-0.00649047,-2.41500592,0.00541167,0.00297236
114,512,-0.23431072,-0.00048184,-0.00580932,-2.40306997,0.00484712,0.00280225
116,512,-0.24060172,-0.00143892,-0.00558328,-2.40612078,0.00409662,0.00385177
118,512,-0.2443454,-0.00119823,-0.00570741,-2.40111804,0.00403319,0.00409985
120,512,-0.22207722,-0.00048602,-0.00771107,-2.38711429,0.00371717,0.0036459
122,512,-0.23505847,-0.00128567,-0.00649945,-2.38720226,0.0035436,0.00414681
124,512,-0.25406,-0.00137883,-0.00536801,-2.41288543,0.00264407,0.00716555
126,512,-0.24487761,-0.00164533,-0.00642978,-2.38562083,0.00206058,0.00535464
128,512,-0.24912673,-0.00117671,-0.00634012,-2.395437,0.00131381,0.00599766
130,512,-0.2551558,-0.00217885,-0.0061882,-2.38787985,0.00114441,0.00572526
132,512,-0.30689016,-0.001926,-0.00319655,-2.41719031,0.00059681,0.00793719
134,512,-0.3025682,-0.00240254,-0.00340075,-2.37829828,0.00071115,0.00497746
136,512,-0.31856614,-0.0030092,-0.00318413,-2.3903718,0.0008399,0.00620186
138,512,-0.35412624,-0.00337034,-0.0010119,-2.3771615,0.00079552,0.00507486
140,512,-0.36458033,-0.00344282,-0.00107687,-2.39426684,0.00023742,0.0066967
142,512,-0.39228135,-0.00352913,0.00091311,-2.40957212,-0.00006572,0.00770569
144,512,-0.44113252,-0.00357872,0.0040026,-2.44613957,-0.00020173,0.01017094
146,512,-0.45495102,-0.00308764,0.00399794,-2.44480681,-0.00023394,0.01009166
148,512,-0.45999748,-0.00216788,0.0038937,-2.48786306,-0.00018501,0.0136013
150,512,-0.39505702,-0.00453371,-0.0003852,-2.41942167,-0.00119621,0.00814831
152,512,-0.410014,-0.00361812,-0.00035192,-2.42466712,-0.00114822,0.00830889
154,512,-0.4090015,-0.00414914,-0.0009485,-2.36967945,-0.00194246,0.00399244
156,512,-0.42313102,-0.00414461,-0.00074903,-2.36072421,-0.00210269,0.00299942
158,512,-0.44741547,-0.00338775,0.00070614,-2.38047194,-0.0026545,0.00424051
160,512,-0.46876359,-0.00310153,0.00174394,-2.36919379,-0.00352399,0.00291193
162,512,-0.48697454,-0.00258785,0.00297893,-2.39235663,-0.00375981,0.00437438
164,512,-0.4712629,-0.00247014,0.00116385,-2.38715672,-0.00452795,0.00320888
166,512,-0.46547127,-0.00271392,0.00027022,-2.38314629,-0.00530497,0.00225997
168,512,-0.505539,-0.00201321,0.00329898,-2.37941241,-0.00581593,0.00096941
170,512,-0.51917529,-0.00178105,0.00418887,-2.39555168,-0.00620971,0.00160146
172,512,-0.51916665,-0.00165963,0.0037349,-2.41089725,-0.0063608,0.00181055
174,512,-0.52007139,-0.00152659,0.00385756,-2.43294907,-0.0065581,0.00264049
176,512,-0.5263018,-0.00158745,0.00373963,-2.44479609,-0.00705745,0.00268245
178,512,-0.52586412,-0.00111824,0.00342837,-2.46077895,-0.00771671,0.00292134
180,512,-0.52910048,-0.00050676,0.00369981,-2.47456598,-0.00786873,0.00293529
182,512,-0.53108007,-0.00028515,0.00370177,-2.49097371,-0.00780205,0.00295806
184,512,-0.53244168,-0.00011086,0.00381905,-2.50569987,-0.00779765,0.00311387
186,512,-0.53255826,-0.0007019,0.00366711,-2.52160621,-0.00810431,0.00294232
188,512,-0.53481746,-0.00054288,0.00367145,-2.53698587,-0.00777525,0.00310969
190,512,-0.5381813,-0.00124359,0.0035764,-2.55228519,-0.00735639,0.00326598
192,512,-0.5374698,-0.00105965,0.00351198,-2.56938148,-0.00710034,0.00368607
194,512,-0.54206121,-0.00089109,0.00344418,-2.58156991,-0.0068769,0.00388467
196,512,-0.54252243,-0.00107199,0.00358045,-2.59448028,-0.00672243,0.0038017
198,512,-0.54589355,-0.00101942,0.00347492,-2.60702682,-0.00620732,0.00392854
200,512,-0.54831386,-0.00165558,0.00356751,-2.6183989,-0.0058114,0.0041033
202,512,-0.5519163,-0.00140077,0.00337857,-2.6309557,-0.00540369,0.00394011
204,512,-0.55260867,-0.00152433,0.00344421,-2.64009428,-0.00522044,0.00390553
206,512,-0.55585098,-0.00162035,0.00345171,-2.65175939,-0.00466136,0.00382352
208,512,-0.55722713,-0.00214356,0.00353443,-2.65905428,-0.00396658,0.00369406
210,512,-0.56169605,-0.00199902,0.00330743,-2.66634393,-0.00367177,0.0036124
212,512,-0.56380445,-0.00175637,0.00350676,-2.67558885,-0.0031038,0.0037967
214,512,-0.57007378,-0.00140488,0.00386904,-2.68026257,-0.00265466,0.00373316
216,512,-0.57238513,-0.00110352,0.00369202,-2.6874032,-0.00257375,0.00376225
218,512,-0.57270628,-0.00112259,0.00356937,-2.69257069,-0.00249029,0.00376105
220,512,-0.57447171,-0.00138324,0.00358436,-2.69572115,-0.00247387,0.00377846
222,512,-0.57953417,-0.00121248,0.00363155,-2.701545,-0.0018584,0.00402284
224,512,-0.57820702,-0.00150371,0.00317478,-2.70327234,-0.00168641,0.00389767
226,512,-0.5823006,-0.00070208,0.00305657,-2.70656872,-0.00123215,0.00341892
228,512,-0.58555043,-0.00038409,0.00318581,-2.70953083,-0.00128464,0.00347948
30,514,-0.19333661,-0.00022984,-0.00214388,-2.67186213,0.00042219,0.00360084
32,514,-0.19404218,-0.0000481,-0.00224532,-2.67223668,0.00046826,0.00366271
34,514,-0.19690485,0.00001502,-0.00227825,-2.67275071,0.00032073,0.00368428
36,514,-0.1964388,0.00019741,-0.00238875,-2.67253804,0.00038996,0.00376916
38,514,-0.1973688,-0.00022596,-0.00228204,-2.67242098,0.00054595,0.00378871
40,514,-0.19794175,-0.00031281,-0.00235717,-2.67082143,0.00038906,0.00386095
42,514,-0.19950922,-0.00045335,-0.0023845,-2.66914916,0.00038721,0.00380027
44,514,-0.19987357,-0.00051188,-0.00247227,-2.66588974,0.0005971,0.00385189
46,514,-0.20187801,-0.0005607,-0.00236676,-2.66519332,0.00049658,0.0039326
48,514,-0.20277686,-0.00070655,-0.00238888,-2.66378951,0.00051695,0.00404048
50,514,-0.20300269,-0.00103825,-0.0022876,-2.66324139,0.00041383,0.00410068
52,514,-0.20494975,-0.00093532,-0.00237827,-2.66199613,0.00059546,0.0041486
54,514,-0.20633629,-0.00100297,-0.00237402,-2.66207695,0.00070308,0.00416338
56,514,-0.20768411,-0.00110877,-0.00236134,-2.66075373,0.00064367,0.00416148
58,514,-0.21131736,-0.00117344,-0.00246667,-2.65551543,0.00118574,0.00407553
60,514,-0.21416245,-0.00100279,-0.00238469,-2.65295243,0.0016628,0.00404012
62,514,-0.21428335,-0.00088769,-0.00244573,-2.65002418,0.00204553,0.00418139
64,514,-0.21723266,-0.00088751,-0.00253247,-2.64575744,0.00224657,0.00436699
66,514,-0.21889649,-0.00091106,-0.00261,-2.64129877,0.00239043,0.00442207
68,514,-0.21982075,-0.00090027,-0.00255875,-2.63582015,0.00260891,0.00424969
70,514,-0.22402832,-0.00081795,-0.00259625,-2.63097024,0.00260911,0.00449014
72,514,-0.22437768,-0.00120914,-0.00264071,-2.62570858,0.00261602,0.00451219
74,514,-0.22789639,-0.00146914,-0.00307833,-2.62072515,0.00275386,0.00446427
76,514,-0.23165092,-0.00150871,-0.00311101,-2.61523128,0.00337324,0.00446439
78,514,-0.23374155,-0.00135666,-0.00319427,-2.6084702,0.00355889,0.00444913
80,514,-0.23560199,-0.0011394,-0.00331814,-2.60048437,0.00382377,0.00431073
82,514,-0.23792489,-0.00167602,-0.00354879,-2.59070134,0.00428321,0.00429714
84,514,-0.24108274,-0.00110441,-0.0037703,-2.57979059,0.00476596,0.00427949
86,514,-0.23983915,-0.00060701,-0.0037458,-2.56967139,0.00522913,0.00439513
88,514,-0.24152736,-0.00071514,-0.00384813,-2.55890059,0.00519788,0.0044961
90,514,-0.24218747,-0.00051922,-0.00388378,-2.54756403,0.00551554,0.00450063
92,514,-0.24312174,-0.00043118,-0.00406725,-2.53734708,0.00576682,0.00449085
94,514,-0.24279851,-0.00024837,-0.00409371,-2.52482605,0.00620527,0.00427222
96,514,-0.24336147,0.00010884,-0.00426958,-2.51267719,0.00647884,0.00395989
98,514,-0.2447013,-0.00016034,-0.00434153,-2.49953675,0.00714531,0.00377059
100,514,-0.24693421,-0.00055736,-0.00430141,-2.48803711,0.00696804,0.00388575
102,514,-0.24560209,0.00013244,-0.00466728,-2.47347617,0.00736116,0.00371778
104,514,-0.24541467,-0.00009477,-0.00478531,-2.46073651,0.00686525,0.00341821
106,514,-0.24675605,-0.00066948,-0.00482027,-2.45037079,0.00594285,0.0034225
108,514,-0.24804291,-0.00056386,-0.00512976,-2.43870854,0.00550779,0.00373602
110,514,-0.25016719,-0.00106186,-0.00545174,-2.42317557,0.00565245,0.0028379
112,514,-0.24796155,-0.00104135,-0.00596014,-2.41323805,0.00499386,0.00309539
114,514,-0.25001487,-0.00097913,-0.00544963,-2.39977551,0.00459705,0.0028429
116,514,-0.25611153,-0.00183648,-0.00501478,-2.39638376,0.00426194,0.00341785
118,514,-0.2519199,-0.00096178,-0.00618271,-2.38735437,0.00420124,0.00314724
120,514,-0.23200223,-0.00005692,-0.00806456,-2.37043428,0.00399793,0.00222349
122,514,-0.23548575,-0.00055707,-0.00759772,-2.36191201,0.0041105,0.00203061
124,514,-0.24683447,-0.00058711,-0.00693253,-2.36722922,0.00360777,0.00342488
126,514,-0.2434708,-0.00093687,-0.00743067,-2.3451705,0.00294148,0.00211346
128,514,-0.24837987,-0.00048256,-0.00712289,-2.34506583,0.00258907,0.00223243
130,514,-0.24621943,-0.00108147,-0.00749224,-2.33153629,0.00236019,0.00159037
132,514,-0.30838591,-0.00170964,-0.00327774,-2.35041189,0.00122909,0.003196
134,514,-2.66479754,-0.15890902,0.46730089,-9.32508564,-0.12197022,0.8599267
136,514,-2.4716785,-0.15676963,0.42306128,-9.74511433,-0.1098744,0.87911355
138,514,-0.33161357,-0.00296772,-0.00279859,-2.3316648,0.00042508,0.00181007
140,514,-0.35502774,-0.00329745,-0.0018534,-2.31339669,0.00006027,0.00043285
142,514,-0.36790457,-0.00362927,-0.0009062,-2.31827879,-0.00037959,0.00085926
144,514,-0.40135062,-0.00395709,0.00147245,-2.33343935,-0.00043021,0.00168848
146,514,-0.44235381,-0.00323385,0.00353175,-2.3443749,-0.00051661,0.00267434
148,514,-0.43875113,-0.00292486,0.00280955,-2.35218883,-0.00081453,0.00346875
150,514,-0.42844272,-0.00395912,0.00213891,-2.32804537,-0.00204288,0.00113273
152,514,-0.44636828,-0.00269467,0.00234202,-2.35072756,-0.00165816,0.00283229
154,514,-0.48306695,-0.0023737,0.00496435,-2.32406092,-0.00215733,0.0003624
156,514,-0.49938869,-0.0022065,0.00566977,-2.32807708,-0.00232082,0.00027442
158,514,-0.48567232,-0.00254232,0.00435586,-2.34228396,-0.0029954,0.00108373
160,514,-0.50052428,-0.00232524,0.00512957,-2.34085917,-0.00379194,0.00037563
162,514,-0.49996293,-0.0022285,0.00484691,-2.36279464,-0.00400218,0.00170767
164,514,-0.49245554,-0.00190985,0.00372782,-2.36134171,-0.00496268,0.00073493
166,514,-0.48588344,-0.0021683,0.00278297,-2.36752105,-0.00533713,0.00061548
168,514,-0.50527227,-0.00189084,0.00410514,-2.36922312,-0.00613831,-0.00033432
170,514,-0.51470774,-0.00172251,0.00467156,-2.38603044,-0.00650335,0.00043952
172,514,-0.51394302,-0.00167894,0.00414727,-2.40323687,-0.00658164,0.0009197
174,514,-0.51115602,-0.00165755,0.00375135,-2.42491746,-0.00674081,0.00179219
176,514,-0.51666206,-0.00185615,0.00368548,-2.43609476,-0.00731705,0.00162387
178,514,-0.51751918,-0.00122595,0.00354854,-2.45302153,-0.00786528,0.00190592
180,514,-0.5188089,-0.0008558,0.00362395,-2.46868658,-0.00773745,0.00228643
182,514,-0.52129024,-0.00067252,0.00360805,-2.48532557,-0.00752972,0.00250781
184,514,-0.52324247,-0.00037587,0.00380929,-2.49954677,-0.00758556,0.00264275
186,514,-0.52537626,-0.00067431,0.00356046,-2.51577663,-0.00782541,0.00264382
188,514,-0.52692139,-0.00051004,0.00365583,-2.53081608,-0.00756849,0.00273788
190,514,-0.53040862,-0.00105357,0.00351946,-2.54586482,-0.00711076,0.00287044
192,514,-0.52951968,-0.00104499,0.00342842,-2.56170559,-0.00681037,0.00317204
194,514,-0.53390682,-0.00086498,0.00327149,-2.5740118,-0.00660605,0.00339067
196,514,-0.53512633,-0.00121254,0.0032488,-2.58622336,-0.00629031,0.00347221
198,514,-0.53822482,-0.00105584,0.00324126,-2.59828186,-0.00582373,0.00371051
200,514,-0.54049337,-0.00170529,0.00337814,-2.6095736,-0.00559842,0.00380754
202,514,-0.54494494,-0.00151694,0.00313869,-2.62202287,-0.00529993,0.0037365
204,514,-0.54635203,-0.00179332,0.00321625,-2.63128996,-0.00518441,0.00366366
206,514,-0.5489409,-0.00184751,0.00323476,-2.64283085,-0.0047287,0.00372696
208,514,-0.55077326,-0.002226,0.00340662,-2.65032077,-0.00406837,0.00379288
210,514,-0.55509216,-0.0020324,0.00310287,-2.65800667,-0.0038259,0.00374579
212,514,-0.55739981,-0.00173891,0.00327971,-2.66578722,-0.0032313,0.00377631
214,514,-0.56222761,-0.00130373,0.00354623,-2.67067742,-0.00280216,0.00368583
216,514,-0.56477147,-0.00117975,0.00340541,-2.67736936,-0.00252489,0.00361836
218,514,-0.56566828,-0.00112259,0.00318756,-2.68291068,-0.00256377,0.00359142
220,514,-0.5674783,-0.00142068,0.0031341,-2.68608069,-0.0024783,0.00372589
222,514,-0.57298881,-0.00115794,0.00336009,-2.69155383,-0.00205302,0.0038265
224,514,-0.57300526,-0.0015192,0.00285837,-2.69438887,-0.0016437,0.00368226
226,514,-0.57680637,-0.00070286,0.00293782,-2.69740558,-0.0013066,0.00336421
228,514,-0.5793246,-0.00049084,0.00311525,-2.70023823,-0.00118847,0.00335193
30,516,-0.19759642,-0.00025702,-0.00197932,-2.66186881,0.00048998,0.00339425
32,516,-0.19834,-0.0001545,-0.00211762,-2.66248298,0.0004821,0.00355041
34,516,-0.20115773,0.00001061,-0.00217255,-2.66346526,0.00040948,0.00358593
36,516,-0.20041037,0.00014138,-0.00232163,-2.66337037,0.00043402,0.00363171
38,516,-0.20082936,-0.00025702,-0.0022849,-2.66341543,0.00058844,0.00375354
40,516,-0.20198691,-0.00024652,-0.00235418,-2.66139913,0.00040513,0.00390851
42,516,-0.20373376,-0.00036722,-0.0024598,-2.65988874,0.00042866,0.00390983
44,516,-0.20403321,-0.00044376,-0.00253098,-2.65678453,0.00052564,0.00393295
46,516,-0.20633605,-0.0005601,-0.00251837,-2.65644455,0.00045411,0.00403166
48,516,-0.20706742,-0.00063998,-0.00253224,-2.65456533,0.00050743,0.00405073
50,516,-0.20719644,-0.00093454,-0.00243784,-2.65429735,0.00033292,0.00409412
52,516,-0.20946951,-0.00085133,-0.00261328,-2.6527133,0.00054728,0.00415289
54,516,-0.21118663,-0.000956,-0.00277091,-2.65237761,0.00069797,0.00425553
56,516,-0.21179834,-0.00106579,-0.00280028,-2.65091157,0.00057465,0.00425637
58,516,-0.21503799,-0.00104922,-0.00286307,-2.64655852,0.0011895,0.00425899
60,516,-0.21771172,-0.00106674,-0.00272921,-2.64386082,0.00160151,0.00437653
62,516,-0.21894525,-0.00105411,-0.00282755,-2.64147687,0.00203479,0.004529
64,516,-0.22262722,-0.00117546,-0.00287635,-2.6371839,0.00221215,0.00439095
66,516,-0.22441842,-0.00121546,-0.00282354,-2.63239384,0.00231737,0.00454056
68,516,-0.22602494,-0.00112557,-0.00284303,-2.6267662,0.00248907,0.00437987
70,516,-0.2305788,-0.00110757,-0.00284878,-2.6219418,0.00270535,0.00443888
72,516,-0.23102154,-0.00146097,-0.00277886,-2.61667609,0.00279897,0.00437605
74,516,-0.2349342,-0.00164098,-0.00310955,-2.61135054,0.0029494,0.00432682
76,516,-0.23849541,-0.00161582,-0.00306954,-2.60574126,0.0034679,0.00427198
78,516,-0.2406815,-0.00150806,-0.0031146,-2.59887362,0.00362163,0.0043081
80,516,-0.24257444,-0.00125128,-0.00327772,-2.59149098,0.00389831,0.00417781
82,516,-0.24518682,-0.00171459,-0.00353824,-2.58163309,0.00437978,0.00413525
84,516,-0.24869044,-0.00123066,-0.00377256,-2.571208,0.00464875,0.0040313
86,516,-0.2476237,-0.00069565,-0.00369403,-2.56147289,0.00513499,0.00404358
88,516,-0.24944548,-0.00076991,-0.00375842,-2.55087304,0.00509727,0.00412309
90,516,-0.25037479,-0.00047946,-0.00376248,-2.54030585,0.00534456,0.00405645
92,516,-0.25173894,-0.00027442,-0.00389232,-2.5305109,0.00557498,0.0039655
94,516,-0.25115871,-0.00021708,-0.00398081,-2.51793051,0.0060364,0.00369751
96,516,-0.25120342,0.00014257,-0.00408178,-2.5063839,0.00638283,0.00339067
